date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:10:25	881/881	---M--	200	added ('OK')	text/html	etag:%22c8b4f4b42217743e5f788f6d41d2d1cf-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/adapting-to-googles-updated-ranking-drop-guidelines/feed/index.html	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/adapting-to-googles-updated-ranking-drop-guidelines/feed/index.html	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/adapting-to-googles-updated-ranking-drop-guidelines/)
14:10:26	1134/1134	---M-Z	200	added ('OK')	text/css	etag:%22981d9ad5fc268bdaeee26f9a2b977057-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/elementor/css/post-1015772977297.css?ver=1735647437	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/elementor/css/post-10157729772977297.css	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/adapting-to-googles-updated-ranking-drop-guidelines/)
14:10:28	58298/58298	---MCZ	200	added ('OK')	application/json	etag:%22b9b339914e4a8a7306a34d96ba3bb551-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/wp/v2/posts/10157.json	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/wp/v2/posts/10157.json	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/adapting-to-googles-updated-ranking-drop-guidelines/)
14:10:29	1328/1328	---MCZ	200	added ('OK')	text/html	etag:%2260e71e436038212e5ec99c53b6dfcfee-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/indexe8d5e8d5.html?p=10157	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/indexe8d5e8d5e8d5.html	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/adapting-to-googles-updated-ranking-drop-guidelines/)
14:10:30	2563/2563	---M-Z	200	added ('OK')	application/json	etag:%22f66ab44dd05fa914ae4b0c5b0fdf4283-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/oembed/1.0/embed1ee01ee0.json?url=https%3A%2F%2Fbuildingbrandsmarketing.com%2Fadapting-to-googles-updated-ranking-drop-guidelines%2F	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/oembed/1.0/embed1ee01ee01ee0.json	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/adapting-to-googles-updated-ranking-drop-guidelines/)
14:10:31	2759/2759	---MCZ	200	added ('OK')	text/plain	etag:%22fd25b75f30be998c483f4c5b9730bb1f-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/oembed/1.0/embed5fa65fa6?url=https%3A%2F%2Fbuildingbrandsmarketing.com%2Fadapting-to-googles-updated-ranking-drop-guidelines%2F&format=xml	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/oembed/1.0/embed5fa65fa65fa6	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/adapting-to-googles-updated-ranking-drop-guidelines/)
14:10:32	64239/64239	---M--	200	added ('OK')	image/jpeg	etag:%225cff61b36784363c8b2b42504a8720bb-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/05/image6-1024x683.jpg	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/05/image6-1024x683.jpg	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/adapting-to-googles-updated-ranking-drop-guidelines/)
14:10:33	56867/56867	---M--	200	added ('OK')	image/jpeg	etag:%220ff4a07d603e49d90c5f3cb080ec5fb3-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/05/image5-1024x536.jpg	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/05/image5-1024x536.jpg	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/adapting-to-googles-updated-ranking-drop-guidelines/)
14:10:34	65472/65472	---M--	200	added ('OK')	image/webp	etag:%22f0f095d30299f1fa79fab3353b5dd790-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/05/image3_2-1024x684.webp	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/05/image3_2-1024x684.webp	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/adapting-to-googles-updated-ranking-drop-guidelines/)
14:10:35	110930/110930	---M--	200	added ('OK')	image/webp	etag:%222abc12fa43d16cd2bc3d55d4c2ca4dc6-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/05/image8_1-1024x1024.webp	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/05/image8_1-1024x1024.webp	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/adapting-to-googles-updated-ranking-drop-guidelines/)
14:10:36	57886/57886	---M--	200	added ('OK')	image/webp	etag:%22bbf8881e8eec9227d187c53dc46b3659-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/05/image1_2-1024x740.webp	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/05/image1_2-1024x740.webp	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/adapting-to-googles-updated-ranking-drop-guidelines/)
14:10:37	49726/49726	---M--	200	added ('OK')	image/webp	etag:%2212702639fbb468e8464c2bd99dd8dbdf-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/05/image2_2-1024x629.webp	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/05/image2_2-1024x629.webp	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/adapting-to-googles-updated-ranking-drop-guidelines/)
14:10:38	62894/62894	---M--	200	added ('OK')	image/webp	etag:%225fec148266337705bcac7839c196ecef-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/05/image4_1-1024x513.webp	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/05/image4_1-1024x513.webp	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/adapting-to-googles-updated-ranking-drop-guidelines/)
14:10:39	51610/51610	---M--	200	added ('OK')	image/webp	etag:%22e951886cfec9c007a3b960ac36fc0ca0-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/05/image9_1-1024x537.webp	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/05/image9_1-1024x537.webp	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/adapting-to-googles-updated-ranking-drop-guidelines/)
14:10:42	163235/163235	---MCZ	200	added ('OK')	text/html	etag:%223484b2f104b1c78ba9561f1d297f41a7-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/exploring-the-evolving-world-of-digital-advertising-a-modern-guide/firefox/index.html	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/exploring-the-evolving-world-of-digital-advertising-a-modern-guide/firefox/index.html	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/exploring-the-evolving-world-of-digital-advertising-a-modern-guide/)
14:10:44	297709/297709	---MCZ	200	added ('OK')	text/html	etag:%226c8a219e76f93f73723011120e3c235c-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/exploring-the-evolving-world-of-digital-advertising-a-modern-guide/index-2.html	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/exploring-the-evolving-world-of-digital-advertising-a-modern-guide/index-2.html	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/exploring-the-evolving-world-of-digital-advertising-a-modern-guide/)
14:10:45	920/920	---M--	200	added ('OK')	text/html	etag:%22e5dc575a3e4257292d12df05022ee417-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/exploring-the-evolving-world-of-digital-advertising-a-modern-guide/feed/index.html	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/exploring-the-evolving-world-of-digital-advertising-a-modern-guide/feed/index.html	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/exploring-the-evolving-world-of-digital-advertising-a-modern-guide/)
14:10:45	242/242	---M--	200	added ('OK')	text/css	etag:%2240d2e4b585a573f73acdb825d1a6e299-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/elementor/css/post-1012985308530.css?ver=1735647692	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/elementor/css/post-10129853085308530.css	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/exploring-the-evolving-world-of-digital-advertising-a-modern-guide/)
14:10:47	44803/44803	---MCZ	200	added ('OK')	application/json	etag:%2289a0d1df262d9431c1fc830079669632-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/wp/v2/posts/10129.json	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/wp/v2/posts/10129.json	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/exploring-the-evolving-world-of-digital-advertising-a-modern-guide/)
14:10:48	1358/1358	---M-Z	200	added ('OK')	text/html	etag:%22b628f5e7566120efe007bc094a874926-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/indexfcbefcbe.html?p=10129	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/indexfcbefcbefcbe.html	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/exploring-the-evolving-world-of-digital-advertising-a-modern-guide/)
14:10:49	2678/2678	---M-Z	200	added ('OK')	application/json	etag:%227572c903aeb9934d075cf338ac6b65bc-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/oembed/1.0/embed2c822c82.json?url=https%3A%2F%2Fbuildingbrandsmarketing.com%2Fexploring-the-evolving-world-of-digital-advertising-a-modern-guide%2F	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/oembed/1.0/embed2c822c822c82.json	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/exploring-the-evolving-world-of-digital-advertising-a-modern-guide/)
14:10:50	2872/2872	---M-Z	200	added ('OK')	text/plain	etag:%224a0b684b464171f89109f0c105ba6443-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/oembed/1.0/embedf17ff17f?url=https%3A%2F%2Fbuildingbrandsmarketing.com%2Fexploring-the-evolving-world-of-digital-advertising-a-modern-guide%2F&format=xml	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/oembed/1.0/embedf17ff17ff17f	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/exploring-the-evolving-world-of-digital-advertising-a-modern-guide/)
14:10:51	32592/32592	---M--	200	added ('OK')	image/webp	etag:%22ff2d9174be214a4672e58e80cc7aaa8d-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/04/31958-1024x439.webp	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/04/31958-1024x439.webp	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/exploring-the-evolving-world-of-digital-advertising-a-modern-guide/)
14:10:52	9750/9750	---M--	200	added ('OK')	image/webp	etag:%222793a5fe0fbca8196329150556a69e7f-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/04/smartphone_mobile_computer_pc-300x226.webp	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/04/smartphone_mobile_computer_pc-300x226.webp	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/exploring-the-evolving-world-of-digital-advertising-a-modern-guide/)
14:10:53	25816/25816	---M--	200	added ('OK')	image/webp	etag:%220f793d71d3cbd40519fe52f525348721-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/04/edit_001-300x300.webp	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/04/edit_001-300x300.webp	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/exploring-the-evolving-world-of-digital-advertising-a-modern-guide/)
14:10:55	8786/8786	---M--	200	added ('OK')	image/webp	etag:%221535c54462ea4c6f1e4436fd54f9aa73-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/04/mere_exposure_effect-300x281.webp	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/04/mere_exposure_effect-300x281.webp	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/exploring-the-evolving-world-of-digital-advertising-a-modern-guide/)
14:10:56	42730/42730	---M--	200	added ('OK')	video/mp4	etag:%228445c539589aa1ac76c9446e805e1def-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/04/423866773_393776626673994_1715243919943037219_n230a230a.mp4?_=1	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/04/423866773_393776626673994_1715243919943037219_n230a230a230a.mp4	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/exploring-the-evolving-world-of-digital-advertising-a-modern-guide/)
14:10:57	42730/42730	---M--	200	added ('OK')	video/mp4	etag:%228445c539589aa1ac76c9446e805e1def-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/04/423866773_393776626673994_1715243919943037219_n.mp4	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/04/423866773_393776626673994_1715243919943037219_n.mp4	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/exploring-the-evolving-world-of-digital-advertising-a-modern-guide/)
14:10:58	13194/13194	---M--	200	added ('OK')	image/webp	etag:%22d91c07bc049b38bff2a65afb82c38a94-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/04/ad_placement_fails_02-300x198.webp	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/04/ad_placement_fails_02-300x198.webp	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/exploring-the-evolving-world-of-digital-advertising-a-modern-guide/)
14:10:59	46792/46792	---M--	200	added ('OK')	image/webp	etag:%226f337b938d8331d8b124fcaddb139b14-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/05/group_1-1024x470.webp	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/05/group_1-1024x470.webp	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/exploring-the-evolving-world-of-digital-advertising-a-modern-guide/)
14:11:00	26208/26208	---M--	200	added ('OK')	image/webp	etag:%221f7f67282a79dff6a783e272b899ebd1-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/04/web_traffic_digital_advertising-300x300.webp	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/04/web_traffic_digital_advertising-300x300.webp	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/exploring-the-evolving-world-of-digital-advertising-a-modern-guide/)
14:11:01	11256/11256	---MCZ	200	added ('OK')	text/css	etag:%224961f9581033e2f496cf975c0a1691fa-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-includes/js/mediaelement/mediaelementplayer-legacy.min1f611f61.css?ver=4.2.17	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-includes/js/mediaelement/mediaelementplayer-legacy.min1f611f611f61.css	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/exploring-the-evolving-world-of-digital-advertising-a-modern-guide/)
14:11:03	4186/4186	---MCZ	200	added ('OK')	text/css	etag:%22de77a7e62fec3a4bc67013019aea6b87-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-includes/js/mediaelement/wp-mediaelement.min97049704.css?ver=6.7.1	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-includes/js/mediaelement/wp-mediaelement.min970497049704.css	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/exploring-the-evolving-world-of-digital-advertising-a-modern-guide/)
14:11:05	163201/163201	---MCZ	200	added ('OK')	text/html	etag:%2281c54c9d9e6372f18e7895faf8436f62-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/amplifying-your-brand-with-social-proof-marketing/firefox/index.html	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/amplifying-your-brand-with-social-proof-marketing/firefox/index.html	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/amplifying-your-brand-with-social-proof-marketing/)
14:11:07	301338/301338	---MCZ	200	added ('OK')	text/html	etag:%22eb9af0ecc8b1b8d67af945a3c93419fc-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/amplifying-your-brand-with-social-proof-marketing/index-2.html	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/amplifying-your-brand-with-social-proof-marketing/index-2.html	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/amplifying-your-brand-with-social-proof-marketing/)
14:11:08	868/868	---M--	200	added ('OK')	text/html	etag:%2251a9c0f0443450cfbff057006184d444-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/amplifying-your-brand-with-social-proof-marketing/feed/index.html	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/amplifying-your-brand-with-social-proof-marketing/feed/index.html	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/amplifying-your-brand-with-social-proof-marketing/)
14:11:09	3342/3342	---MCZ	200	added ('OK')	text/css	etag:%225484d652786f70141c6e67134e756186-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/elementor/css/post-9977db29db29.css?ver=1731333005	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/elementor/css/post-9977db29db29db29.css	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/amplifying-your-brand-with-social-proof-marketing/)
14:11:10	54499/54499	---MCZ	200	added ('OK')	application/json	etag:%226b68f665842229fb090d71aafd0631b0-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/wp/v2/posts/9977.json	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/wp/v2/posts/9977.json	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/amplifying-your-brand-with-social-proof-marketing/)
14:11:11	1320/1320	---M-Z	200	added ('OK')	text/html	etag:%2271d10cb4274b18dd0423932bf2f2428b-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index027f027f.html?p=9977	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/index027f027f027f.html	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/amplifying-your-brand-with-social-proof-marketing/)
14:11:12	2576/2576	---MCZ	200	added ('OK')	application/json	etag:%22b9a76a1c7cd30e925192b74e25bd841e-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/oembed/1.0/embed59915991.json?url=https%3A%2F%2Fbuildingbrandsmarketing.com%2Famplifying-your-brand-with-social-proof-marketing%2F	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/oembed/1.0/embed599159915991.json	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/amplifying-your-brand-with-social-proof-marketing/)
14:11:13	2770/2770	---M-Z	200	added ('OK')	text/plain	etag:%2236b7938dd613b2cb14fb3f9a84b48095-ssl-df%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/oembed/1.0/embedc6f3c6f3?url=https%3A%2F%2Fbuildingbrandsmarketing.com%2Famplifying-your-brand-with-social-proof-marketing%2F&format=xml	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-json/oembed/1.0/embedc6f3c6f3c6f3	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/amplifying-your-brand-with-social-proof-marketing/)
14:11:15	56640/56640	---M--	200	added ('OK')	image/webp	etag:%2260461ebb32d6e85d4db429a2136e8cf4-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/04/understanding_power_of_social_proof_1-1024x684.webp	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/04/understanding_power_of_social_proof_1-1024x684.webp	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/amplifying-your-brand-with-social-proof-marketing/)
14:11:16	34866/34866	---M--	200	added ('OK')	image/webp	etag:%22ccd2e7be4bf4017e010a33f882cecc8e-ssl%22	https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/04/types_of_social_proof_1-1024x683.webp	C:/My%20Web%20Sites/Cr8tive%20Squad/teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/wp-content/uploads/2024/04/types_of_social_proof_1-1024x683.webp	(from https://teal-stroopwafel-329b3f.netlify.app/celebrated-faloodeh-edab9f.netlify.app/amplifying-your-brand-with-social-proof-marketing/)
